articles,tweets,date_final,date_start,label,stats
"[3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 0.533529001707, 3.10559006211e-05, 3.10559006211e-05, 0.410543849057, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 0.0544675219069, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05, 3.10559006211e-05]","[4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 0.631726975703, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 0.09093243683910002, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 0.275402443128, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05, 4.12371134021e-05]",8/9/16,8/8/16,0,"[0, 63, 48, 7, 0, 1, 0, 7, 49, 63, 7, 0, 1, 0, 7, 2, 3, -1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 0.790497264813, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 0.207971634708, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05, 3.18979266348e-05]","[4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 0.6412634171580001, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 0.0624769881628, 4.11522633745e-05, 4.11522633745e-05, 0.0512738699955, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 0.00520305533496, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 0.23793081749699999, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05, 4.11522633745e-05]",8/10/16,8/9/16,0,"[0, 63, 49, 3, 0, 1, 0, 4, 50, 63, 6, 0, 0, 0, 6, 1, 2, -1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 0.305502611791, 2.75103163686e-05, 2.75103163686e-05, 0.550660184838, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 0.142544218501, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05, 2.75103163686e-05]","[2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 0.558729961496, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 0.101903996768, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 0.13331367888, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 0.20472480152800002, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05, 2.8860028859999997e-05]",8/11/16,8/10/16,1,"[0, 63, 50, 7, 0, 0, 0, 9, 51, 63, 4, 0, 0, 0, 3, 0, 1, -1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02]","[4.96277915633e-05, 0.0630716773601, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 0.934546188645, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05, 4.96277915633e-05]",8/12/16,8/11/16,1,"[1, 64, 50, 11, 0, 2, 0, 4, 51, 64, 10, 1, 2, 0, 9, 9, 6, -1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02]","[3.52733686067e-05, 0.030048693447599997, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 0.947394773461, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 0.0208986847666, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05, 3.52733686067e-05]",8/13/16,8/12/16,0,"[1, 65, 50, 10, 0, 2, 0, 7, 65, 50, 5, 1, 0, 0, 11, 5, 2, -1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 0.995441860465, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05, 9.3023255814e-05]","[2.50941028858e-05, 0.0701052906503, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 0.722170444182, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 0.112991038498, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 0.093578897937, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05, 2.50941028858e-05]",8/14/16,8/13/16,1,"[0, 65, 51, 5, 0, 0, 0, 13, 66, 50, 7, 0, 1, 1, 10, 2, 6, -1, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 0.0929725605997, 2.41254523522e-05, 2.41254523522e-05, 0.905869417687, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05, 2.41254523522e-05]","[4.648635123195e-05, 0.02330599754472415, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 0.48243391100200006, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 0.02393747967552415, 0.01162897567177415, 4.648635123195e-05, 0.013575418800657801, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 0.4319920235685001, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 0.0111272806335578, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05, 4.648635123195e-05]",8/16/16,8/14/16,0,"[1, 66, 51, 15, 1, 2, 0, 4, 66, 51, 14, 1, 1, 1, 7, 8, 7, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 0.706410218055, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 0.290862509218, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05, 5.68181818182e-05]","[2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 0.22582793579500002, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 0.0184073023126, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 0.64750728633, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 0.106968960155, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05, 2.80112044818e-05]",8/17/16,8/16/16,0,"[0, 66, 52, 7, 0, 2, 0, 13, 66, 52, 4, 0, 0, 0, 6, 5, 3, 1, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 0.998661202186, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05]","[3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 0.777333702002, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 0.044274185190399995, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 0.17695699830400002, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05, 3.0534351145e-05]",8/18/16,8/17/16,1,"[0, 67, 52, 13, 1, 2, 1, 4, 66, 53, 4, 0, 1, 0, 4, 8, 1, 1, -7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 0.672556221539, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 0.0872047204946, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 0.238970501961, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05, 2.69905533063e-05]","[2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 0.8193600494869999, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 0.067644267662, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 0.111864515582, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05, 2.40673886883e-05]",8/19/16,8/18/16,0,"[1, 61, 60, 7, 0, 2, 0, 5, 67, 53, 18, 1, 6, 0, 11, 5, 13, 1, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
