dates,lda
8/25/16,"[3.09119010819e-05, 0.0115536327052, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 0.558112284878, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 0.104036651436, 3.09119010819e-05, 3.09119010819e-05, 0.0959984306253, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 0.04902875178180001, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 0.179910124926, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05, 3.09119010819e-05]"
8/26/16,"[6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 0.44268815252099997, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 0.0374458769569, 0.35938851134000005, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 0.157637953009, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05]"
8/27/16,"[2.47218788628e-05, 0.00533302950308, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 0.413301519441, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 0.106825871172, 0.377227703857, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 0.0961993914782, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05, 2.47218788628e-05]"
8/28/16,"[3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 0.67285439479, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 0.12363799277200001, 0.200721857258, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 0.0013768730969600002, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05, 3.06278713629e-05]"
8/29/16,"[2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 0.305275979313, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 0.6223756515559999, 2.73224043716e-05, 2.73224043716e-05, 0.058496100053, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 0.0125954384773, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05, 2.73224043716e-05]"
8/30/16,"[2.42718446602e-05, 0.00623147572315, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 0.5652072431040001, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 0.313987192837, 2.42718446602e-05, 2.42718446602e-05, 0.0696699401197, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 0.0438119152058, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05, 2.42718446602e-05]"
8/31/16,"[2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 0.5191682688699999, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 0.452851250973, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 0.0170941704588, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 0.009838473707440001, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05, 2.27790432802e-05]"
9/2/16,"[4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 0.610446311172, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 0.18024740694900002, 0.1787916481545, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 0.02853849917307895, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05, 4.2959446774150004e-05]"
9/3/16,"[3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 0.9403888323559999, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 0.0577720871847, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05, 3.83141762452e-05]"
9/4/16,"[4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 0.48695076055799996, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 0.147384752929, 0.283181130354, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 0.0803971883588, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05, 4.53514739229e-05]"
9/5/16,"[3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 0.7190713354709999, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 0.0623366938252, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 0.216951482048, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05, 3.49040139616e-05]"
9/6/16,"[7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 0.9515725927509999, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 0.044647879690199996, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05, 7.87401574803e-05]"
9/7/16,"[3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 0.736632625919, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 0.101698705659, 0.138519968172, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 0.0215597537909, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05, 3.45423143351e-05]"
9/9/16,"[7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 0.032128099461305, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 0.184487375643, 0.4469898387525, 7.187257187255e-05, 0.02492032006861755, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 0.30717035903449996, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 0.0011416138777850002, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05, 7.187257187255e-05]"
9/10/16,"[3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 0.0076072272769, 0.342333935533, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 0.020209038900400003, 0.512557407869, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 0.11554481760600001, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05, 3.88349514563e-05]"
9/11/16,"[4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 0.159579873348, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 0.106256448222, 0.627816563458, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 0.104410272867, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05, 4.21052631579e-05]"
9/12/16,"[2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 0.189227732746, 0.0500349165561, 2.6455026454999998e-05, 0.00252811181345, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 0.317187192967, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 0.439831569727, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05, 2.6455026454999998e-05]"
9/13/16,"[2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 0.287660023266, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 0.0659325146863, 0.0162092912304, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 0.315362499397, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 0.313674381098, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05, 2.58064516129e-05]"
9/14/16,"[2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 0.137179215451, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 0.133996529568, 0.0120257654186, 2.06398348813e-05, 0.046681642247099996, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 0.650918905186, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 0.0182897893952, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05, 2.06398348813e-05]"
9/15/16,"[2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 0.61555908175, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 0.123074579144, 0.0964784816449, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 0.163912247704, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05, 2.12089077413e-05]"
9/16/16,"[2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 0.707076724349, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 0.120940736383, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 0.170791157773, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05, 2.53485424588e-05]"
