"original_date","home_team_name","away_team_name","away_win","away_loss","away_team_hits","away_team_errors","away_team_hr","away_team_sb","away_team_so","home_win","home_loss","home_team_hits","home_team_errors","home_team_hr","home_team_sb","home_team_so","away_team_runs","home_team_runs","gameday_link","isHome","score_diff","opponent","wins","opponentAngels","opponentAstros","opponentAthletics","opponentBlue.Jays","opponentBraves","opponentBrewers","opponentCardinals","opponentCubs","opponentD.backs","opponentDodgers","opponentGiants","opponentIndians","opponentMariners","opponentMarlins","opponentMets","opponentNationals","opponentPadres","opponentPhillies","opponentPirates","opponentRangers","opponentRays","opponentRed.Sox","opponentReds","opponentRockies","opponentRoyals","opponentTides","opponentTigers","opponentTwins","opponentWhite.Sox","opponentYankees"
"2016/05/20","Angels","Orioles",25,15,14,1,"4","0","4",19,23,7,1,"0","0","7",9,4,"2016_05_20_balmlb_anamlb_1",-1,5,"Angels",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/05/21","Angels","Orioles",26,15,5,0,"1","0","7",19,24,9,0,"0","0","13",3,1,"2016_05_21_balmlb_anamlb_1",-1,2,"Angels",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/05/22","Angels","Orioles",26,16,5,1,"1","1","3",20,24,13,0,"1","1","8",2,10,"2016_05_22_balmlb_anamlb_1",-1,-8,"Angels",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/05/24","Astros","Orioles",26,17,8,0,"2","1","11",18,28,8,1,"1","0","19",2,3,"2016_05_24_balmlb_houmlb_1",-1,-1,"Astros",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/05/25","Astros","Orioles",26,18,11,4,"0","1","7",19,28,8,1,"2","0","18",3,4,"2016_05_25_balmlb_houmlb_1",-1,-1,"Astros",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/05/26","Astros","Orioles",26,19,5,1,"1","0","13",20,28,6,1,"3","0","15",2,4,"2016_05_26_balmlb_houmlb_1",-1,-2,"Astros",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/05/27","Indians","Orioles",27,19,13,0,"1","0","8",25,21,10,0,"2","0","6",6,4,"2016_05_27_balmlb_clemlb_1",-1,2,"Indians",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/05/28","Indians","Orioles",27,20,10,4,"0","0","5",26,21,13,0,"0","5","10",4,11,"2016_05_28_balmlb_clemlb_1",-1,-7,"Indians",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/05/29","Indians","Orioles",28,20,8,1,"2","0","9",26,22,8,0,"3","0","12",6,4,"2016_05_29_balmlb_clemlb_1",-1,2,"Indians",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/05/30","Orioles","Red Sox",31,20,11,0,"3","0","7",28,21,4,0,"0","0","6",7,2,"2016_05_30_bosmlb_balmlb_1",1,-5,"Red Sox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016/05/31","Orioles","Red Sox",32,20,10,0,"4","0","9",28,22,7,1,"0","0","10",6,2,"2016_05_31_bosmlb_balmlb_1",1,-4,"Red Sox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016/06/01","Orioles","Red Sox",32,21,15,1,"5","0","4",29,22,14,1,"0","0","6",9,13,"2016_06_01_bosmlb_balmlb_1",1,4,"Red Sox",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016/06/02","Orioles","Red Sox",32,22,12,0,"1","0","4",30,22,11,1,"7","1","6",7,12,"2016_06_02_bosmlb_balmlb_1",1,5,"Red Sox",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016/06/03","Orioles","Yankees",25,29,10,0,"3","0","8",31,22,11,1,"1","0","5",5,6,"2016_06_03_nyamlb_balmlb_1",1,1,"Yankees",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016/06/04","Orioles","Yankees",26,29,16,0,"0","2","9",31,23,8,0,"3","0","5",8,6,"2016_06_04_nyamlb_balmlb_1",1,-2,"Yankees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016/06/05","Orioles","Yankees",26,30,10,1,"0","0","12",32,23,6,1,"0","0","8",1,3,"2016_06_05_nyamlb_balmlb_1",1,2,"Yankees",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016/06/06","Orioles","Royals",30,27,5,1,"0","0","11",33,23,7,1,"3","0","7",1,4,"2016_06_06_kcamlb_balmlb_1",1,3,"Royals",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2016/06/07","Orioles","Royals",30,28,10,0,"0","1","6",34,23,11,1,"4","0","8",1,9,"2016_06_07_kcamlb_balmlb_1",1,8,"Royals",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2016/06/08","Orioles","Royals",30,29,9,0,"0","0","8",35,23,4,0,"0","1","12",0,4,"2016_06_08_kcamlb_balmlb_1",1,4,"Royals",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2016/06/09","Blue Jays","Orioles",36,23,11,0,"2","0","6",32,30,8,0,"0","0","5",6,5,"2016_06_09_balmlb_tormlb_1",-1,1,"Blue Jays",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/06/10","Blue Jays","Orioles",36,24,4,1,"2","0","7",33,30,10,0,"2","1","10",3,4,"2016_06_10_balmlb_tormlb_1",-1,-1,"Blue Jays",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/06/11","Blue Jays","Orioles",36,25,12,0,"3","0","3",34,30,13,2,"3","0","8",6,11,"2016_06_11_balmlb_tormlb_1",-1,-5,"Blue Jays",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/06/12","Blue Jays","Orioles",36,26,13,1,"5","1","10",35,30,14,0,"2","1","15",9,10,"2016_06_12_balmlb_tormlb_1",-1,-1,"Blue Jays",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/06/14","Red Sox","Orioles",37,26,5,0,"2","0","11",36,27,7,0,"1","0","13",3,2,"2016_06_14_balmlb_bosmlb_1",-1,1,"Red Sox",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016/06/15","Red Sox","Orioles",37,27,8,0,"1","0","4",37,27,13,1,"1","0","5",4,6,"2016_06_15_balmlb_bosmlb_1",-1,-2,"Red Sox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016/06/16","Red Sox","Orioles",38,27,11,0,"1","1","6",37,28,4,0,"1","0","10",5,1,"2016_06_16_balmlb_bosmlb_1",-1,4,"Red Sox",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016/06/17","Orioles","Blue Jays",39,31,13,1,"5","0","10",38,28,7,0,"1","0","8",13,3,"2016_06_17_tormlb_balmlb_1",1,-10,"Blue Jays",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/06/18","Orioles","Blue Jays",39,32,7,0,"1","0","4",39,28,9,1,"1","0","9",2,4,"2016_06_18_tormlb_balmlb_1",1,2,"Blue Jays",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/06/19","Orioles","Blue Jays",39,33,7,0,"2","0","8",40,28,19,1,"2","0","8",6,11,"2016_06_19_tormlb_balmlb_1",1,5,"Blue Jays",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/06/20","Rangers","Orioles",40,29,15,0,"0","0","8",46,25,9,0,"1","1","7",3,4,"2016_06_20_balmlb_texmlb_1",-1,-1,"Rangers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2016/06/21","Orioles","Padres",30,42,15,1,"1","2","14",40,30,10,2,"2","0","7",10,7,"2016_06_21_sdnmlb_balmlb_1",1,-3,"Padres",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/06/22","Orioles","Padres",30,43,5,1,"0","2","4",41,30,11,0,"2","0","11",2,7,"2016_06_22_sdnmlb_balmlb_1",1,5,"Padres",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/06/24","Orioles","Rays",31,40,9,1,"1","0","7",42,30,8,0,"2","0","6",3,6,"2016_06_24_tbamlb_balmlb_1",1,3,"Rays",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2016/06/25","Orioles","Rays",31,41,4,0,"0","0","10",43,30,11,1,"0","0","8",0,5,"2016_06_25_tbamlb_balmlb_1",1,5,"Rays",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2016/06/25","Orioles","Rays",31,42,14,1,"1","1","2",44,30,14,0,"4","0","5",6,8,"2016_06_25_tbamlb_balmlb_2",1,2,"Rays",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2016/06/26","Orioles","Rays",31,43,12,0,"2","0","9",45,30,17,0,"3","0","6",5,12,"2016_06_26_tbamlb_balmlb_1",1,7,"Rays",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2016/06/28","Padres","Orioles",46,30,17,1,"3","0","9",33,45,8,1,"2","2","7",11,7,"2016_06_28_balmlb_sdnmlb_1",-1,4,"Padres",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/06/29","Padres","Orioles",47,30,12,0,"1","0","8",33,46,8,1,"1","0","10",12,6,"2016_06_29_balmlb_sdnmlb_1",-1,6,"Padres",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/06/30","Mariners","Orioles",47,31,8,1,"1","0","7",40,39,9,0,"1","0","11",3,5,"2016_06_30_balmlb_seamlb_1",-1,-2,"Mariners",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/07/01","Mariners","Orioles",47,32,5,0,"1","0","10",41,39,10,1,"3","0","11",2,5,"2016_07_01_balmlb_seamlb_1",-1,-3,"Mariners",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/07/02","Mariners","Orioles",47,33,12,0,"1","0","5",42,39,16,1,"5","1","4",6,12,"2016_07_02_balmlb_seamlb_1",-1,-6,"Mariners",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/07/03","Mariners","Orioles",47,34,12,1,"1","0","8",43,39,10,1,"1","0","6",4,9,"2016_07_03_balmlb_seamlb_1",-1,-5,"Mariners",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/07/04","Dodgers","Orioles",47,35,8,0,"0","0","7",48,37,9,0,"2","0","8",5,7,"2016_07_04_balmlb_lanmlb_1",-1,-2,"Dodgers",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/07/05","Dodgers","Orioles",48,35,9,0,"1","0","7",48,38,6,1,"0","0","11",4,1,"2016_07_05_balmlb_lanmlb_1",-1,3,"Dodgers",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/07/06","Dodgers","Orioles",49,35,13,0,"2","0","18",48,39,16,0,"1","0","18",6,4,"2016_07_06_balmlb_lanmlb_1",-1,2,"Dodgers",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/07/08","Orioles","Angels",37,50,10,2,"0","0","7",49,36,9,2,"3","0","3",9,5,"2016_07_08_anamlb_balmlb_1",1,-4,"Angels",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/07/09","Orioles","Angels",37,51,8,0,"0","0","9",50,36,10,0,"1","0","4",2,3,"2016_07_09_anamlb_balmlb_1",1,1,"Angels",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/07/10","Orioles","Angels",37,52,5,1,"0","0","7",51,36,12,1,"2","0","6",2,4,"2016_07_10_anamlb_balmlb_1",1,2,"Angels",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/07/15","Rays","Orioles",52,36,7,0,"2","0","7",34,55,9,0,"0","0","6",4,3,"2016_07_15_balmlb_tbamlb_1",-1,1,"Rays",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2016/07/16","Rays","Orioles",53,36,7,0,"1","0","6",34,56,4,0,"0","0","2",2,1,"2016_07_16_balmlb_tbamlb_1",-1,1,"Rays",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2016/07/17","Rays","Orioles",53,37,8,0,"1","0","5",35,56,6,0,"4","0","14",2,5,"2016_07_17_balmlb_tbamlb_1",-1,-3,"Rays",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2016/07/18","Yankees","Orioles",53,38,5,0,"1","1","6",46,46,7,1,"1","0","6",1,2,"2016_07_18_balmlb_nyamlb_1",-1,-1,"Yankees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016/07/19","Yankees","Orioles",53,39,4,1,"0","0","5",47,46,7,0,"2","2","6",1,7,"2016_07_19_balmlb_nyamlb_1",-1,-6,"Yankees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016/07/20","Yankees","Orioles",53,40,5,0,"0","0","6",48,46,6,1,"2","0","11",0,5,"2016_07_20_balmlb_nyamlb_1",-1,-5,"Yankees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016/07/21","Yankees","Orioles",54,40,9,0,"0","0","8",48,47,5,1,"0","0","3",4,1,"2016_07_21_balmlb_nyamlb_1",-1,3,"Yankees",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016/07/22","Orioles","Indians",56,39,8,0,"0","0","6",55,40,10,0,"2","0","9",1,5,"2016_07_22_clemlb_balmlb_1",1,4,"Indians",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/07/23","Orioles","Indians",56,40,7,0,"0","0","0",56,40,10,0,"0","0","0",2,5,"2016_07_23_clemlb_balmlb_1",1,3,"Indians",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/07/24","Orioles","Indians",56,41,7,1,"0","0","11",57,40,7,1,"2","0","6",3,5,"2016_07_24_clemlb_balmlb_1",1,2,"Indians",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/07/25","Orioles","Rockies",47,52,6,3,"1","0","4",58,40,6,0,"0","0","11",2,3,"2016_07_25_colmlb_balmlb_1",1,1,"Rockies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2016/07/26","Orioles","Rockies",48,52,9,0,"0","0","6",58,41,5,0,"1","0","7",6,3,"2016_07_26_colmlb_balmlb_1",1,-3,"Rockies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2016/07/27","Orioles","Rockies",49,52,5,0,"2","1","6",58,42,6,0,"1","0","11",3,1,"2016_07_27_colmlb_balmlb_1",1,-2,"Rockies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2016/07/28","Twins","Orioles",58,43,11,0,"1","0","10",38,63,12,0,"1","1","7",2,6,"2016_07_28_balmlb_minmlb_1",-1,-4,"Twins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2016/07/29","Blue Jays","Orioles",58,44,7,1,"1","0","7",58,45,7,2,"3","0","9",5,6,"2016_07_29_balmlb_tormlb_1",-1,-1,"Blue Jays",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/07/30","Blue Jays","Orioles",58,45,5,0,"1","0","11",59,45,10,0,"1","0","13",1,9,"2016_07_30_balmlb_tormlb_1",-1,-8,"Blue Jays",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/07/31","Blue Jays","Orioles",59,45,8,0,"1","0","11",59,46,6,0,"1","0","11",6,2,"2016_07_31_balmlb_tormlb_1",-1,4,"Blue Jays",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/08/02","Orioles","Rangers",62,45,3,0,"0","0","11",60,45,9,0,"4","0","9",1,5,"2016_08_02_texmlb_balmlb_1",1,4,"Rangers",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2016/08/03","Orioles","Rangers",62,46,7,0,"1","0","6",61,45,4,0,"0","1","7",2,3,"2016_08_03_texmlb_balmlb_1",1,1,"Rangers",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2016/08/04","Orioles","Rangers",63,46,11,0,"1","0","7",61,46,9,0,"3","0","10",5,3,"2016_08_04_texmlb_balmlb_1",1,-2,"Rangers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2016/08/05","White Sox","Orioles",62,46,16,4,"2","0","7",52,57,10,1,"1","1","4",7,5,"2016_08_05_balmlb_chamlb_1",-1,2,"White Sox",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2016/08/06","White Sox","Orioles",62,47,6,0,"0","0","7",53,57,10,1,"2","0","10",2,4,"2016_08_06_balmlb_chamlb_1",-1,-2,"White Sox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2016/08/07","White Sox","Orioles",63,47,12,0,"5","0","12",53,58,4,0,"1","0","2",10,2,"2016_08_07_balmlb_chamlb_1",-1,8,"White Sox",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2016/08/08","Athletics","Orioles",63,48,7,0,"1","0","7",49,63,7,0,"1","0","7",2,3,"2016_08_08_balmlb_oakmlb_1",-1,-1,"Athletics",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/08/09","Athletics","Orioles",63,49,3,0,"1","0","4",50,63,6,0,"0","0","6",1,2,"2016_08_09_balmlb_oakmlb_1",-1,-1,"Athletics",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/08/10","Athletics","Orioles",63,50,7,0,"0","0","9",51,63,4,0,"0","0","3",0,1,"2016_08_10_balmlb_oakmlb_1",-1,-1,"Athletics",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/08/11","Athletics","Orioles",64,50,11,0,"2","0","4",51,64,10,1,"2","0","9",9,6,"2016_08_11_balmlb_oakmlb_1",-1,3,"Athletics",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/08/12","Giants","Orioles",65,50,10,0,"2","0","7",65,50,5,1,"0","0","11",5,2,"2016_08_12_balmlb_sfnmlb_1",-1,3,"Giants",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/08/13","Giants","Orioles",65,51,5,0,"0","0","13",66,50,7,0,"1","1","10",2,6,"2016_08_13_balmlb_sfnmlb_1",-1,-4,"Giants",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/08/14","Giants","Orioles",66,51,15,1,"2","0","4",66,51,14,1,"1","1","7",8,7,"2016_08_14_balmlb_sfnmlb_1",-1,1,"Giants",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/08/16","Orioles","Red Sox",66,52,7,0,"2","0","13",66,52,4,0,"0","0","6",5,3,"2016_08_16_bosmlb_balmlb_1",1,-2,"Red Sox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016/08/17","Orioles","Red Sox",67,52,13,1,"2","1","4",66,53,4,0,"1","0","4",8,1,"2016_08_17_bosmlb_balmlb_1",1,-7,"Red Sox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016/08/18","Orioles","Astros",61,60,7,0,"2","0","5",67,53,18,1,"6","0","11",5,13,"2016_08_18_houmlb_balmlb_1",1,8,"Astros",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/08/19","Orioles","Astros",62,60,18,1,"4","1","8",67,54,10,0,"5","0","12",15,8,"2016_08_19_houmlb_balmlb_1",1,-7,"Astros",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/08/20","Orioles","Astros",63,60,14,0,"3","0","9",67,55,7,1,"2","0","4",12,2,"2016_08_20_houmlb_balmlb_1",1,-10,"Astros",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/08/21","Orioles","Astros",64,60,9,0,"1","1","7",67,56,6,1,"2","0","5",5,3,"2016_08_21_houmlb_balmlb_1",1,-2,"Astros",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/08/22","Orioles","Nationals",73,51,5,0,"2","1","9",68,56,5,0,"2","0","9",3,4,"2016_08_22_wasmlb_balmlb_1",1,1,"Nationals",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/08/23","Orioles","Nationals",73,52,10,1,"0","0","8",69,56,13,0,"1","0","3",1,8,"2016_08_23_wasmlb_balmlb_1",1,7,"Nationals",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/08/24","Nationals","Orioles",70,56,12,0,"2","0","11",73,53,15,2,"2","0","8",10,8,"2016_08_24_balmlb_wasmlb_1",-1,2,"Nationals",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/08/25","Nationals","Orioles",70,57,3,0,"0","1","6",74,53,10,0,"1","2","10",0,4,"2016_08_25_balmlb_wasmlb_1",-1,-4,"Nationals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/08/26","Yankees","Orioles",70,58,7,3,"2","0","4",66,61,18,1,"3","0","7",4,14,"2016_08_26_balmlb_nyamlb_1",-1,-10,"Yankees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016/08/27","Yankees","Orioles",70,59,12,0,"3","0","11",67,61,18,0,"3","2","8",5,13,"2016_08_27_balmlb_nyamlb_1",-1,-8,"Yankees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016/08/28","Yankees","Orioles",71,59,10,0,"2","0","10",67,62,8,0,"0","1","9",5,0,"2016_08_28_balmlb_nyamlb_1",-1,5,"Yankees",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2016/08/29","Orioles","Blue Jays",75,56,7,0,"2","0","7",71,60,4,0,"1","0","11",5,1,"2016_08_29_tormlb_balmlb_1",1,-4,"Blue Jays",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016/08/30","Orioles","Blue Jays",75,57,7,0,"1","1","5",72,60,7,1,"3","0","5",3,5,"2016_08_30_tormlb_balmlb_1",1,2,"Blue Jays",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
